DEBUG    | 2026-01-20 09:00:58 | correlation.py:40 | dispatch() | GET /api/v1/chat/threads cid=7c1960636c354dfe8559ed2d012320b9 time_ms=0.30
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:37 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:38 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:39 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:40 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:41 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:42 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:43 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
DEBUG    | 2026-01-20 16:19:44 | multi_agent_graph.py:396 | streaming_wrapper() | [supervisor] messages 模式收到: AIMessageChunk
